NumOfFeatures,fe_name,method,metrics,paras,rt_name,sl_name,training_time
6,PCA2,SVM,0.8833333333333333,"{'kernel': 'rbf', 'C': 1000.0, 'verbose': False, 'probability': False, 'degree': 3, 'shrinking': True, 'max_iter': -1, 'decision_function_shape': 'ovr', 'random_state': None, 'tol': 0.001, 'cache_size': 9999999999L, 'coef0': 0.0, 'gamma': 'auto', 'class_weight': None}",Max,Identity,106.88099980354309
